ID,gene,fullname,Subject 1- Haired,Subject 2- Haired,Subject 3- Haired,Subject 4- Haired,Subject 5- Haired,Subject 1- Bald,Subject 2- Bald,Subject 3- Bald,Subject 4- Bald,Subject 5- Bald,Haired,Bald,Haired-Bald,P-values
208834_x_at,Snord42a,"small nucleolar RNA, C/D box 42A(SNORD42A)",13.8994645545,13.6615423047,13.6760796039,13.5872347631,13.9544742424,13.674227695,13.713347633,13.6977523214,13.5381028238,13.9570525116,13.7557590937,13.7160965969,0.0396624968,0.6988765898
208598_s_at,HUWE1,"HECT, UBA and WWE domain containing 1, E3 ubiquitin protein ligase(HUWE1)",7.9637584733,8.2596635249,8.184860668,8.2634319845,8.0006975097,7.909308809,8.1859187628,8.3236961159,8.055411513,7.9999050382,8.1344824321,8.0948480478,0.0396343843,0.6930604244
212584_at,AQR,aquarius intron-binding spliceosomal factor(AQR),6.331283957,6.9840889227,6.8923037815,6.9640659237,6.547629908,6.2128015987,6.9978983907,6.9220389148,6.9796613807,6.4089939876,6.7438744986,6.7042788545,0.0395956441,0.8545837366
202594_at,LEPROTL1,leptin receptor overlapping transcript-like 1(LEPROTL1),5.6424319798,6.3555019218,6.5534773182,6.293816475,6.5433344064,5.4916376378,6.1646632062,6.5523546287,6.4440496354,6.5378833394,6.2777124202,6.2381176895,0.0395947307,0.8826505791
44702_at,SYDE1,synapse defective Rho GTPase homolog 1(SYDE1),5.2137709674,5.4127047489,5.0891273448,5.0505363931,5.1595521733,5.1203503643,5.1889907169,5.0331077327,5.1836544353,5.2021739082,5.1851383255,5.1456554315,0.039482894,0.5926320827
212734_x_at,Snord68,"small nucleolar RNA, C/D box 68(SNORD68)",12.6865313855,12.92887967,12.7810928722,12.8493522207,12.8800792439,12.6304306819,12.7754092523,12.8834171058,12.7588892246,12.8806090055,12.8251870785,12.785751054,0.0394360244,0.5478580152
203590_at,DYNC1LI2,dynein cytoplasmic 1 light intermediate chain 2(DYNC1LI2),7.1529229353,8.158396714,8.0820742961,8.2677590951,8.1489473197,7.4634326591,8.131733259,8.1364580108,8.1427359353,7.738656591,7.962020072,7.922603291,0.039416781,0.8770886432
222115_x_at,GLYR1,glyoxylate reductase 1 homolog(GLYR1),3.6587761088,4.0591547644,4.0332514538,4.0910713422,4.1233844495,3.9156287403,4.3641140587,4.3057651885,4.0284937447,3.1551792944,3.9931276237,3.9538362053,0.0392914184,0.8700107943
209990_s_at,GABBR2,gamma-aminobutyric acid type B receptor subunit 2(GABBR2),2.4673521873,2.1890230674,2.1472604536,2.1701241758,2.2874824312,2.2966009209,2.1825467496,2.1497715029,2.1484498828,2.2874824312,2.2522484631,2.2129702975,0.0392781656,0.5762072867
212537_x_at,SNORD58C,"small nucleolar RNA, C/D box 58C(SNORD58C)",13.3192473213,12.9510172816,13.0374832942,12.9883869937,12.7948048176,13.1037283369,12.8964025311,13.0424393169,12.8664679614,12.9855115661,13.0181879417,12.9789099425,0.0392779992,0.6940231064
200035_at,CTDNEP1,CTD nuclear envelope phosphatase 1(CTDNEP1),7.5623881367,7.9743305497,7.8216202989,7.8538671234,7.4195234701,7.1750261185,7.7803204021,7.9577452763,7.7105394932,7.8117740006,7.7263459157,7.6870810581,0.0392648576,0.8216334602
209808_x_at,ING1,inhibitor of growth family member 1(ING1),3.7833358485,3.745274448,3.7955608338,3.5837745535,3.7066828259,3.8642183418,3.6628060418,3.4880241726,3.6879168664,3.715405912,3.7229257019,3.6836742669,0.039251435,0.5964925359
216422_at,#N/A,#N/A,5.1223822043,4.4882450568,4.4689825768,4.3629569703,4.6706256601,4.7930057554,4.4972651574,4.3489482768,4.3996976156,4.8781169962,4.6226384937,4.5834067603,0.0392317334,0.8247732815
41113_at,ZNF500,zinc finger protein 500(ZNF500),5.0853110276,4.6868358098,5.1877348934,4.6555924295,4.4712414466,4.9722481528,4.5497486954,4.8801366973,4.7945382433,4.6938980461,4.8173431214,4.778113967,0.0392291544,0.8064004748
215659_at,GSDMB,gasdermin B(GSDMB),2.3326811272,2.1475909761,2.1069516727,2.1222821942,2.2654116007,2.2436052001,2.1174913889,2.0834271607,2.0941320028,2.2401691365,2.1949835142,2.1557649778,0.0392185364,0.5094755469
201927_s_at,PKP4,plakophilin 4(PKP4),4.3202037656,5.090432583,5.4009762046,5.6991618123,4.9154523496,4.5796671807,5.0649584928,5.3525059324,5.6650647788,4.5680698138,5.085245343,5.0460532397,0.0391921033,0.9047575929
205545_x_at,DNAJC8,DnaJ heat shock protein family (Hsp40) member C8(DNAJC8),6.3745328348,7.3813943048,7.1780000872,7.3681117071,6.9242526531,6.5532792419,7.2013917582,7.106698711,7.2945319791,6.874493914,7.0452583174,7.0060791208,0.0391791966,0.8686720418
221711_s_at,BABAM1,BRISC and BRCA1 A complex member 1(BABAM1),5.7805391638,6.3368012724,6.5912089027,6.6083569992,5.9320599899,5.932853897,6.413718634,6.53259587,6.1064132326,6.0678223976,6.2497932656,6.2106808063,0.0391124594,0.8522817684
219061_s_at,Lage3,L antigen family member 3(LAGE3),4.7644921286,6.1201244275,5.7307147513,5.7654724227,5.7244373439,5.1133950442,5.776178385,5.792632243,5.5227608498,5.7047453359,5.6210482148,5.5819423716,0.0391058433,0.8839355447
211956_s_at,EIF1,eukaryotic translation initiation factor 1(EIF1),11.9701231511,12.456935894,12.5503721169,12.4638744296,12.3118899101,12.3251710747,12.2096647586,12.4411423716,12.4355262447,12.14616187,12.3506391003,12.3115332639,0.0391058364,0.7496762975
213341_at,FEM1C,fem-1 homolog C(FEM1C),5.4877387603,5.8629745896,6.2349716296,5.5337309677,5.8217068991,5.8172134125,5.6027186971,5.6771238952,5.7225872276,5.9259814797,5.7882245692,5.7491249424,0.0390996268,0.7952188044
202059_s_at,KPNA1,karyopherin subunit alpha 1(KPNA1),6.6162538054,6.7741854292,6.6584128746,6.50444648,6.5612757237,6.3858988018,6.8136348625,6.5532792419,6.5879056002,6.5783900527,6.6229148626,6.5838217118,0.0390931508,0.6469058025
212066_s_at,USP34,ubiquitin specific peptidase 34(USP34),7.4178050148,8.1639812942,8.1296199499,8.226096644,8.2567578226,7.8584266071,8.0680329886,8.0349930326,8.0608962741,7.976578042,8.0388521451,7.9997853889,0.0390667563,0.8150557233
212318_at,TNPO3,transportin 3(TNPO3),7.6266834834,7.3050065181,7.034540382,7.4059100148,6.9960161603,7.0840341729,7.3303808308,7.2722306736,7.167625879,7.3187513019,7.2736313117,7.2346045716,0.0390267401,0.7663279976
214709_s_at,KTN1,kinectin 1(KTN1),9.4958899948,9.4358900338,9.5040846447,9.7073460684,9.3739722246,9.6972362249,9.1545870062,9.5080484767,9.6086885819,9.3535543183,9.5034365933,9.4644229216,0.0390136717,0.7352052394
207605_x_at,ZNF117,zinc finger protein 117(ZNF117),5.3340697962,6.4803262026,5.8730183162,5.870076719,6.1622835632,5.5097425166,6.5517926256,5.5447317288,5.5830582998,6.3354123299,5.9439549195,5.9049475001,0.0390074193,0.897201824
219815_at,GAL3ST4,galactose-3-O-sulfotransferase 4(GAL3ST4),6.0239778498,5.95393346,5.7136661249,5.7462437745,5.8414649674,6.0042204663,5.524148794,5.8064424381,5.7018378997,6.0480973074,5.8558572353,5.8169493811,0.0389078542,0.7407129166
218283_at,SS18L2,SS18 like 2(SS18L2),7.090046663,7.4843464947,7.3424718991,7.2863051004,7.4582450059,7.1319417197,7.345512408,7.1613465703,7.421371938,7.4068345932,7.3322830326,7.2934014458,0.0388815868,0.6888770689
218665_at,FZD4,frizzled class receptor 4(FZD4),5.8392842492,5.7815311217,5.9101232727,5.6365511645,6.1760290969,5.7621032868,5.8285140432,5.7763772318,5.8773461044,5.9048365397,5.868703781,5.8298354412,0.0388683398,0.6877219395
214204_at,PACRG,PARK2 coregulated(PACRG),2.067105179,1.9391078468,1.901706789,1.9325662908,1.994417163,2.0031397446,1.9097683047,1.835891098,1.901706789,1.9904522432,1.9669806537,1.9281916359,0.0387890178,0.38763799
222099_s_at,LSM14A,"LSM14A, mRNA processing body assembly factor(LSM14A)",7.1279110832,7.5173210523,7.4668359075,7.3512615315,7.318089391,7.3137286348,7.3767025255,7.4637299325,7.3386407493,7.0948711213,7.3562837931,7.3175345927,0.0387492004,0.6824383671
217315_s_at,KLK13,kallikrein related peptidase 13(KLK13),5.576980541,5.2357428344,4.9352767591,5.1558191237,4.2957540965,4.4896332297,5.7240078184,4.980409145,5.6548886033,4.1569862115,5.0399146709,5.0011850016,0.0387296694,0.9205229166
217956_s_at,ENOPH1,enolase-phosphatase 1(ENOPH1),7.0715448459,7.3706894118,7.5189735616,7.5771243193,7.8173902716,7.4351835167,7.308243181,7.3777599082,7.4737076164,7.5673439692,7.471144482,7.4324476383,0.0386968437,0.774666308
211594_s_at,MRPL9,mitochondrial ribosomal protein L9(MRPL9),6.9253100585,7.1241446843,7.0472932075,7.359852324,6.8327324481,6.5834112959,6.9754643062,7.0961926857,7.3084418811,7.1323386015,7.0578665445,7.0191697541,0.0386967904,0.8046579999
206336_at,CXCL6,C-X-C motif chemokine ligand 6(CXCL6),3.5395006738,3.0183275867,2.8496913383,2.9862788384,3.2452466228,3.39392671,2.9856841436,2.8042280393,2.9461020374,3.3156876574,3.127809012,3.0891257175,0.0386832945,0.8212837387
217221_x_at,RBM10,RNA binding motif protein 10(RBM10),4.2000365254,4.501394749,4.8575667329,5.0107392959,4.4316799845,4.3415142333,4.4318450963,4.6736326836,4.7382589674,4.622751291,4.6002834575,4.5616004543,0.0386830032,0.8207471597
201918_at,SLC25A36,solute carrier family 25 member 36(SLC25A36),5.7687112755,6.9074038633,7.0038805852,6.6713322279,5.7153194997,5.9799027848,6.618501941,6.9099809025,6.8696048234,5.4954043241,6.4133294903,6.3746789552,0.0386505351,0.9239915507
203852_s_at,SMN1,"survival of motor neuron 1, telomeric(SMN1)",6.4801948277,6.8937236887,7.3537731809,6.7878635212,6.8618738754,6.7606717315,6.9616871046,7.1310830982,6.6693496345,6.6613861444,6.8754858188,6.8368355426,0.0386502762,0.8231305252
202261_at,vps72,vacuolar protein sorting 72 homolog(VPS72),6.1096837086,6.3104355578,6.1783405754,6.1669759661,6.102018728,5.8849133845,6.4554141904,6.3752923154,6.2510947363,5.707818402,6.1734909072,6.1349066057,0.0385843015,0.8028332877
203328_x_at,IDE,insulin degrading enzyme(IDE),7.4813072576,7.3940157115,7.5477833336,7.7139750213,7.4781013969,7.231855347,7.5584227797,7.8984710931,7.4372975778,7.2965139394,7.5230365442,7.4845121474,0.0385243968,0.7737736994
209953_s_at,CDC37,cell division cycle 37(CDC37),5.7474008275,7.3371540986,7.1678571601,7.1464472984,6.2564488613,6.5087748641,7.2008647742,7.3345110701,7.2599730411,5.1586272579,6.7310616492,6.6925502015,0.0385114477,0.9422163964
216369_at,#N/A,#N/A,4.988668783,3.7518820721,3.6187967109,3.4498625594,4.1603883545,4.9361345921,3.645724712,3.4751385938,3.6034991152,4.1165448328,3.9939196959,3.9554083692,0.0385113268,0.9226029593
210101_x_at,SH3GLB1,SH3 domain containing GRB2 like endophilin B1(SH3GLB1),8.0903019429,8.6772897637,8.4170015801,8.7468725487,8.2103347974,7.7546151678,8.7266198097,8.311470192,8.3755028444,8.7811672321,8.4283601266,8.3898750492,0.0384850774,0.8677411995
220244_at,LINC00312,long intergenic non-protein coding RNA 312(LINC00312),4.2331427513,4.0193078323,4.0075455458,3.8559580135,4.4697754262,4.4325724994,4.0086690251,3.9901006954,3.872081713,4.0900137307,4.1171459138,4.0786875327,0.0384583811,0.7946413949
207700_s_at,NCOA3,nuclear receptor coactivator 3(NCOA3),6.3163820801,7.1630650334,7.0029208656,7.160984708,6.6795584955,6.19770234,7.0074145133,7.4445668578,7.4171108972,6.0640222881,6.8645822365,6.8261633793,0.0384188573,0.9120406465
204906_at,RPS6KA2,ribosomal protein S6 kinase A2(RPS6KA2),5.8956836054,6.4642368641,5.9559490505,5.8573239218,5.9374464696,6.3130456349,6.3491578894,5.9586250949,5.8937347294,5.4040485163,6.0221279823,5.983722373,0.0384056093,0.8557501173
203665_at,HMOX1,heme oxygenase 1(HMOX1),5.9856518416,6.0847716159,5.7878745669,5.9158708959,6.2368882529,5.4306452327,6.4327496001,6.2843995674,5.478619175,6.1929115856,6.0022114346,5.9638650322,0.0383464025,0.8687700368
211060_x_at,GPAA1,glycosylphosphatidylinositol anchor attachment 1(GPAA1),7.4257994105,7.7937336743,7.3537718579,7.3942784981,7.1100682551,7.0667863605,7.7879839617,7.5248532173,7.4417911184,7.0646055742,7.4155303392,7.3772040464,0.0383262928,0.8343715515
215477_at,#N/A,#N/A,2.3362492484,2.1021935726,2.0769511143,2.078504122,2.2056748307,2.2082853237,2.0846163983,2.0314550485,2.0758277459,2.2082853237,2.1599145776,2.121693968,0.0382206096,0.5541370571
203041_s_at,LAMP2,lysosomal associated membrane protein 2(LAMP2),7.7696147953,8.6612320501,8.7757821759,8.8677323296,8.8364768815,7.7978970063,8.9300464523,8.462728301,8.6823776382,8.8468508113,8.5821676465,8.5439800418,0.0381876046,0.8982281922
202825_at,SLC25A4,solute carrier family 25 member 4(SLC25A4),6.2402584143,6.1199931299,6.0832520949,6.0853667807,6.0991114889,6.0919749142,6.1611601066,6.1048599612,5.9610039384,6.1181424913,6.1255963817,6.0874282823,0.0381680994,0.4181047307
202037_s_at,SFRP1,secreted frizzled related protein 1(SFRP1),8.739140181,9.6629401569,9.8278756963,9.2045760347,9.1640350141,9.9050573589,8.8376655531,9.2608433404,9.3778698974,9.0266883125,9.3197134166,9.2816248925,0.0380885241,0.8895232311
218202_x_at,MRPL44,mitochondrial ribosomal protein L44(MRPL44),3.5493473313,3.1270955528,3.0750903423,3.1005970825,3.4889497828,3.4308653125,3.1444740555,3.0425792046,2.8774455321,3.6556040492,3.2682160183,3.2301936308,0.0380223876,0.8319179061
209007_s_at,RSRP1,arginine and serine rich protein 1(RSRP1),7.5981701448,7.6415187182,8.0016221196,7.7776760111,7.8459710155,7.5826737892,7.3672531079,7.7382932769,7.9865557664,8.0002998916,7.7729916019,7.7350151664,0.0379764355,0.7944780964
219773_at,NOX4,NADPH oxidase 4(NOX4),3.4196645488,3.0269506936,2.9701547717,3.0079198969,3.1624809191,3.2145517985,3.002633399,2.96820561,2.9722365065,3.2399268106,3.117434166,3.0795108249,0.0379233411,0.7202981267
207991_x_at,ACRV1,acrosomal vesicle protein 1(ACRV1),2.2800148708,2.039087144,2.0067741155,2.0228973847,2.1039115054,2.1434272815,2.0182061444,1.9906503561,2.0028091841,2.108404821,2.0905370041,2.0526995574,0.0378374467,0.5380059719
203763_at,DYNC2LI1,dynein cytoplasmic 2 light intermediate chain 1(DYNC2LI1),5.8420938415,6.1153674852,6.1808528013,6.0252675992,6.1338700001,5.5942932488,5.6321900577,6.0671957653,6.3405022742,6.4741493254,6.0594903455,6.0216661343,0.0378242112,0.8463958833
205739_x_at,ZNF107,zinc finger protein 107(ZNF107),5.3238765808,5.9820340517,5.8808655571,6.1213304379,6.2646758523,5.2408310117,6.2294206496,5.5010543115,6.4908343543,5.9217685923,5.9145564959,5.8767817839,0.0377747121,0.8960478835
204511_at,FARP2,"FERM, ARH/RhoGEF and pleckstrin domain protein 2(FARP2)",4.7085224277,4.6277724001,4.4748634019,4.5605032418,4.6336535845,4.6506361926,4.7917166729,4.5556132925,4.4575505612,4.3610733688,4.6010630112,4.5633180176,0.0377449936,0.6669773768
214482_at,ZBTB25,zinc finger and BTB domain containing 25(ZBTB25),3.5379146406,3.2744537096,3.1671395157,3.2549598099,3.3532871528,3.3659746665,3.2414138698,3.1849157973,3.2205322586,3.3865255515,3.3175509657,3.2798724287,0.037678537,0.6267243998
212784_at,CIC,capicua transcriptional repressor(CIC),6.9062784024,6.5299528753,6.4641371229,6.4827058454,6.5619355326,6.5775301908,6.6075967808,6.4543568769,6.5632576021,6.5550630214,6.5890019557,6.5515608944,0.0374410613,0.6719702466
37860_at,ZNF337,zinc finger protein 337(ZNF337),5.1908904945,4.7650087033,4.7038765599,4.762646467,4.9874256986,4.9468030399,4.752647717,4.7400426806,4.7681725185,5.0151671161,4.8819695846,4.8445666144,0.0374029702,0.7367746453
210499_s_at,PQBP1,polyglutamine binding protein 1(PQBP1),4.5155034923,4.1950152362,3.9743075683,4.1857636505,4.4295995622,4.7054171316,4.302593232,3.7434898709,4.0222814263,4.339465518,4.2600379019,4.2226494358,0.0373884661,0.8474668382
217301_x_at,RBBP4,"RB binding protein 4, chromatin remodeling factor(RBBP4)",6.7742515161,7.4855366353,7.481670451,7.5699869635,7.229575426,7.2274938807,7.4421551047,7.3763393569,7.5193366758,6.7888871728,7.3082041984,7.2708424382,0.0373617602,0.8525662988
202092_s_at,ARL2BP,ADP ribosylation factor like GTPase 2 binding protein(ARL2BP),6.3218675004,7.1584408464,6.9210482782,6.970509156,6.5775315503,6.2631885293,6.6672349023,7.200599886,6.9397490369,6.6919811692,6.7898794663,6.7525507047,0.0373287615,0.8672896409
213391_at,DPY19L4,dpy-19 like 4 (C. elegans)(DPY19L4),4.9871164545,4.9122476073,5.3202919448,4.9930636456,5.1865457204,4.7748674794,4.8376432209,4.9804421405,5.4231124468,5.1965899702,5.0798530745,5.0425310516,0.0373220229,0.7983931913
213216_at,OTUD3,OTU deubiquitinase 3(OTUD3),2.1848601127,2.7171017637,2.7163415904,2.8629069908,2.7215952045,2.0540215115,2.6977073313,2.7024650382,2.6750749317,2.8873238643,2.6405611324,2.6033185354,0.037242597,0.8451497056
220357_s_at,SGK2,"SGK2, serine/threonine kinase 2(SGK2)",7.3614709834,7.4429475586,7.2181104144,7.3833431416,7.8912347672,7.0945080277,8.0416328708,6.8664650404,7.2432213107,7.8655632919,7.459421373,7.4222781083,0.0371432648,0.8872921584
208690_s_at,PDLIM1,PDZ and LIM domain 1(PDLIM1),9.5325635376,8.9855527999,9.5693706484,9.4752726676,9.8141308261,9.439852571,9.1078669921,9.4372768512,9.3023407588,9.9039993046,9.4753780959,9.4382672956,0.0371108004,0.8489081012
208772_at,ANKHD1-EIF4EBP3,ANKHD1-EIF4EBP3 readthrough(ANKHD1-EIF4EBP3),7.6849003496,7.8748805552,7.9699698135,7.9633622183,7.3864829064,7.7976995866,7.8199685434,8.0953897961,7.9547712959,7.0264124489,7.7759191686,7.7388483342,0.0370708344,0.8680480845
207746_at,POLQ,DNA polymerase theta(POLQ),2.4829468682,2.2017102593,2.1633838596,2.1887584522,2.3185398452,2.3599720125,2.1846616932,2.1488462715,2.1705205513,2.3059849041,2.2710678569,2.2339970865,0.0370707704,0.6228847316
217918_at,DYNLRB1,dynein light chain roadblock-type 1(DYNLRB1),7.9435050504,8.8324799901,8.8209165272,8.8026767813,8.4010435442,8.4114182797,8.5767156885,8.6669487373,8.6644391066,8.2958431676,8.5601243786,8.5230729959,0.0370513827,0.8494459141
203536_s_at,CIAO1,cytosolic iron-sulfur assembly component 1(CIAO1),5.090696368,5.3895108168,5.55167043,5.577508801,5.4333876772,5.1250579011,5.4974846313,5.7292278148,5.2553020657,5.2505114188,5.4085548186,5.3715167663,0.0370380522,0.7959374919
56821_at,SLC38A7,solute carrier family 38 member 7(SLC38A7),4.9913950421,4.9106945796,4.7405552387,4.7886615959,4.8672472534,4.570812208,4.8958927161,4.7918166753,4.8473901959,5.0074857159,4.8597107419,4.8226795022,0.0370312397,0.6738156779
208488_s_at,CR1,complement C3b/C4b receptor 1 (Knops blood group)(CR1),2.4943457142,2.2066993242,2.1633838596,2.1890229409,2.3330111899,2.355809021,2.1876681546,2.1356304115,2.1639455121,2.3584190501,2.2772926057,2.2402944299,0.0369981759,0.6494409814
200032_s_at,RPL9,ribosomal protein L9(RPL9),12.9489687159,12.9438132991,13.0437270944,13.0512597607,13.2604704587,13.0638158622,12.9837270314,13.0031528001,12.8540108467,13.1585741884,13.0496478658,13.0126561458,0.03699172,0.6399383534
212966_at,HIC2,HIC ZBTB transcriptional repressor 2(HIC2),3.3700054916,3.1496283666,3.0901562981,2.9548246301,2.9643397217,2.9437231416,2.9854856754,3.2170301211,3.1898713568,3.0078868962,3.1057909016,3.0687994382,0.0369914634,0.7049829547
207966_s_at,GLG1,golgi glycoprotein 1(GLG1),7.1793882328,8.0532307232,7.7820374898,7.7188661387,6.8055736402,7.3186846094,7.8440874461,7.989199478,7.9424147448,6.2597860026,7.5078192449,7.4708344562,0.0369847888,0.9279097693
209726_at,CA11,carbonic anhydrase 11(CA11),5.4054359301,5.3452042091,5.5740722542,5.5162850596,4.9705627858,5.2580114425,5.5187629812,5.6531040829,5.1577680297,5.0390214554,5.3623120477,5.3253335983,0.0369784494,0.8180105405
209767_s_at,SEPT5-GP1BB,SEPT5-GP1BB readthrough(SEPT5-GP1BB),6.611958299,5.6939744642,5.6148768338,5.1309074011,6.1749710094,5.8576548594,5.8930749295,5.8012224582,5.7539751099,5.7360011007,5.8453376015,5.8083856916,0.0369519099,0.888373059
214197_s_at,SETDB1,SET domain bifurcated 1(SETDB1),5.2158189769,4.6347115716,4.4492248606,4.4700402635,4.9148906716,4.8075769254,4.8965208351,4.5519133347,4.4576169446,4.7864972516,4.7369372688,4.7000250583,0.0369122105,0.8314973999
209963_s_at,EPOR,erythropoietin receptor(EPOR),3.6800531227,3.4078035739,3.3324717849,3.4011953263,3.6688195333,3.5365270461,3.3914156627,3.3213706741,3.343837724,3.7126964685,3.4980686682,3.4611695151,0.0368991531,0.7307385623
