!Sample_title,Gene_name,Gene_description,Stromal vehicle replicate 1,Stromal vehicle replicate 2,Stromal vehicle replicate 3,Stromal estrogen replicate 1,Stromal estrogen replicate 2,Stromal estrogen replicate 3
A_55_P2052831,0610009B22Rik,RIKEN cDNA 0610009B22 gene,0.442153744,0.432253782,0.488969642,0.505440919,0.437811427,0.517244531
A_52_P427174,Zfp202,zinc finger protein 202,2.491493034,2.747025171,2.728734897,2.641940529,3.299182241,0.51712161
A_65_P12977,Dnaja2,"DnaJ (Hsp40) homolog, subfamily A, member 2",0.597455191,0.724391352,0.806438579,0.333785394,0.760904236,0.517095579
A_55_P1971630,Zfp819,zinc finger protein 819,0.802419303,0,0.042897435,0.991720424,0,0.517033974
A_51_P241074,Map2k1,mitogen-activated protein kinase kinase 1,0.446771212,0.555540839,0.732490288,0.188732753,0.735347749,0.516789525
A_52_P55717,Adnp,activity-dependent neuroprotective protein,0.892038714,1.302585862,1.233577027,0.735246638,0.604210166,0.516748311
A_55_P2137840,4833442J19Rik,RIKEN cDNA 4833442J19 gene,0.380063789,0.349396,0.524064079,0.15912762,0,0.516704207
A_55_P2057653,Gm4963,predicted gene 4963,0.085351615,0.233288144,0.040447782,0.258864895,0.408354121,0.516629326
A_55_P2014540,BC068281,cDNA sequence BC068281,2.765828276,0.38025257,0.441367114,0.51499579,0.240338285,0.516571302
A_52_P570266,Psmb10,"proteasome (prosome, macropain) subunit, beta type 10",0,0.082381244,0,0.328630702,0.166868567,0.51648107
A_51_P365019,Gclc,"glutamate-cysteine ligase, catalytic subunit",1.044701385,0.748972871,0.716377504,0.40411616,0.597580824,0.516385202
A_65_P07361,Trim14,tripartite motif-containing 14,0.944224826,1.696404779,2.317060635,2.497433292,3.679582568,0.516334348
A_55_P2320433,C130083M11Rik,RIKEN cDNA C130083M11 gene,0,0,0,0,0,0.516276078
A_55_P2335718,Wdr45l,Wdr45 like,2.415901641,2.377223124,1.215205845,1.083227516,2.098822166,0.51608608
A_55_P2170169,Klk5,kallikrein related-peptidase 5,1.200819749,0.491482967,1.560918677,0.314950205,0.669081559,0.51600951
A_65_P11059,Letm1,leucine zipper-EF-hand containing transmembrane protein 1,0,0,0.033235462,0.290689716,0.161491426,0.515920583
A_55_P2133706,Susd5,sushi domain containing 5,0,0.074015296,0.044680305,0,0,0.515615132
A_55_P1974288,Rela,v-rel reticuloendotheliosis viral oncogene homolog A (avian),0.64862795,0.605524803,0.617903445,0.632246661,0.834103693,0.515509217
A_55_P1982568,Blcap,bladder cancer associated protein homolog (human),0.255811137,0,0,0,1.057616422,0.515379394
A_51_P143901,Tm9sf2,transmembrane 9 superfamily member 2,0.282257502,0.427748545,0.719476633,0.3497336,0.563074274,0.515374751
A_55_P2103115,Tor1aip2,torsin A interacting protein 2,0.618648714,0.666386322,0.912628775,0.282526382,0.532097862,0.515095628
A_51_P310821,Hoxa5,homeobox A5,0.072027268,0.018697789,0.776472193,0.54766139,0,0.515041708
A_55_P2242550,4930542D17Rik,RIKEN cDNA 4930542D17 gene,0.09990401,0,0.2665526,0.071421161,0,0.514467314
A_55_P2118299,1110008J03Rik,RIKEN cDNA 1110008J03 gene,0.437323548,0.41380223,0.932884336,0.899050363,1.62566773,0.51445609
A_51_P150722,Lyst,lysosomal trafficking regulator,1.107193123,1.219561978,1.295679769,0.994613032,0.882784685,0.514409702
A_55_P2067505,Slc16a3,"solute carrier family 16 (monocarboxylic acid transporters), member 3",0,0,0,0,0,0.514359115
A_51_P388374,Ppil4,peptidylprolyl isomerase (cyclophilin)-like 4,0.282614,0.672926557,0.690988959,0.049285756,0.655941942,0.514187832
A_55_P2107696,Mrgpra6,"MAS-related GPR, member A6",0.54722622,0.682034169,0,0.063457569,0.150055831,0.514174285
A_52_P110052,Darc,"Duffy blood group, chemokine receptor",1.014067198,0.206397695,1.027529499,0,0,0.514079503
A_55_P1955583,BC061212,cDNA sequence BC061212,0,0.687084434,0,0,0,0.51404178
A_55_P2033676,Vipr2,vasoactive intestinal peptide receptor 2,0,0,0,2.974908668,0.011116267,0.513424485
A_55_P2025712,Immt,"inner membrane protein, mitochondrial",0.379422133,0.522952858,0.617719275,0.465970707,0.477572249,0.513299944
A_52_P77332,Ireb2,iron responsive element binding protein 2,0.881974305,0.810128649,0.857499227,0.512034434,0.643811222,0.513112398
A_52_P612137,Runx1t1,"runt-related transcription factor 1; translocated to, 1 (cyclin D-related)",0,0,0.150885112,0.109805935,0,0.512944928
A_51_P127738,Scn2a1,"sodium channel, voltage-gated, type II, alpha 1",0.6845517,0,0,0,0.430947861,0.512823529
A_52_P482124,Fam32a,"family with sequence similarity 32, member A",0.520285906,0.001276648,0,0.329830294,0.244968742,0.512564224
A_55_P2165599,Jakmip1,janus kinase and microtubule interacting protein 1,0,0,0,0.125986671,0,0.512416265
A_55_P2037513,Pld3,"phospholipase D family, member 3",0,0,0,0.232930081,0.186405831,0.512192955
A_52_P213696,Fndc5,fibronectin type III domain containing 5,0,0,0.201077317,0.372473724,0.237356161,0.511799899
A_65_P01065,Phf14,PHD finger protein 14,0.715030577,0,0.597839388,0.286276982,0.334383322,0.511650982
A_52_P431872,Ptcd3,pentatricopeptide repeat domain 3,0.820356949,0.905614866,0.617659784,0.583878551,0.251690587,0.511560825
A_52_P532456,Plagl1,pleiomorphic adenoma gene-like 1,0.333387902,0.629164994,0.652010577,0.606391117,0.506395017,0.511467034
A_51_P132013,Cysltr2,cysteinyl leukotriene receptor 2,0,0,0,0,0,0.511463493
A_55_P2009121,Agrn,agrin,0,0,0,0.35767408,0.503145177,0.511210332
A_52_P585699,Ciao1,cytosolic iron-sulfur protein assembly 1 homolog (S. cerevisiae),0.795656435,1.495386995,0.910687369,1.122897392,1.064100811,0.511111788
A_55_P2022509,Mgat5b,"mannoside acetylglucosaminyltransferase 5, isoenzyme B",0,0,0,0,0,0.510869349
A_51_P349023,Lsm3,"LSM3 homolog, U6 small nuclear RNA associated (S. cerevisiae)",0.513066912,0.444323231,0.523431378,0.386931028,0.381951181,0.510862479
A_55_P1985633,Lrp1,low density lipoprotein receptor-related protein 1,0.266437504,0.415694922,0.832903399,0.657997495,0.489964515,0.510858627
A_52_P270145,Zfp329,zinc finger protein 329,0.459204812,0,0.417090644,0.55589619,0,0.510835608
A_55_P2341368,Zbtb38,zinc finger and BTB domain containing 38,1.136394798,3.245596128,1.029642131,2.009682938,1.786738753,0.510765215
A_51_P141071,Cand2,cullin-associated and neddylation-dissociated 2 (putative),2.021599555,1.472494773,0.394266007,2.151207349,2.473374905,0.510707124
A_55_P2427900,Unc13c,unc-13 homolog C (C. elegans),0.341308802,0.089952673,0.700577278,0.214910818,0.506314831,0.510689623
A_55_P1952269,Xylt2,xylosyltransferase II,0,0,0,0,0,0.510638553
A_66_P114678,Gm9915,predicted gene 9915,0.471189955,0.360245404,0.467660282,5.842061146,0.581572636,0.510626384
A_55_P1955906,Stat1,signal transducer and activator of transcription 1,1.484508684,3.207187704,1.80958747,0.58102092,1.153740211,0.51057799
A_55_P2021555,Tbrg1,transforming growth factor beta regulated gene 1,0.461294981,0.470254242,0.111645411,0.47904532,0.2569783,0.510533734
A_51_P158120,B3galnt2,"UDP-GalNAc:betaGlcNAc beta 1,3-galactosaminyltransferase, polypeptide 2",1.017999194,0.608772534,0.738548717,0.445871711,0.858339594,0.510513172
A_66_P114856,Iapp,islet amyloid polypeptide,0.413270962,0.315423965,0.923483519,0.280502755,0.479171096,0.510356044
A_55_P2089268,Vmn1r14,vomeronasal 1 receptor 14,0.751517501,0.272998529,0,0.485137358,0.598826748,0.510266523
A_51_P482633,Rps6ka4,"ribosomal protein S6 kinase, polypeptide 4",0.109958572,0,0.670679677,1.2365589,1.242916924,0.510234175
A_55_P2063257,Lgals4,"lectin, galactose binding, soluble 4",0.145565023,0.685066052,0.969010793,0.803795871,0.546170724,0.509967859
A_66_P119877,4930455H04Rik,RIKEN cDNA 4930455H04 gene,0,0.319137535,0.327938894,0.427110106,0,0.509851915
A_52_P42762,Zp3,zona pellucida glycoprotein 3,0,1.133968906,0,0,0,0.509593368
A_55_P2004258,Gm7102,predicted gene 7102,0.434622547,1.008051574,0.764197469,1.002004004,0.636867894,0.509529673
A_55_P2071271,3110003A17Rik,RIKEN cDNA 3110003A17 gene,0.178059457,0.159794552,0.136397254,0.532506035,0.480162322,0.509513479
A_51_P440030,Olfr1195,olfactory receptor 1195,0.287197627,0.056543707,1.092871126,0.307126688,0.271765637,0.5095121
A_55_P2143894,Defa-ps13,"defensin, alpha, pseudogene 13",0.072893082,0.139031512,0,0.333869171,0.442425191,0.509457995
A_55_P2079024,Gm6882,predicted gene 6882,1.499821226,2.922192348,1.980413737,1.160049778,0.836168294,0.5094513
A_55_P2012694,Kcnh5,"potassium voltage-gated channel, subfamily H (eag-related), member 5",0.652960014,0,0.026850711,0.445810499,0,0.509233562
A_55_P1959174,Pmepa1,"prostate transmembrane protein, androgen induced 1",0.515035585,0.510181965,0,0.733149077,0.687712518,0.509062714
A_55_P2088940,Olfr1388,olfactory receptor 1388,0.576923343,0.442577053,0.33827787,0.416410387,0.945741761,0.508893851
A_66_P130528,Olfr582,olfactory receptor 582,0.628779682,0.898698247,0.868819102,0.543944723,1.628613187,0.508716139
A_55_P1991733,Zfand5,"zinc finger, AN1-type domain 5",0,0,3.246861905,0.018251725,1.534615742,0.508716139
A_55_P2029846,BC031353,cDNA sequence BC031353,0.804424638,0.314663963,1.146606906,0.784686721,0.831993845,0.508653256
A_55_P1958971,Gm5538,predicted gene 5538,0,0.210434737,0,0.177892119,0,0.508647199
A_51_P109421,Eif2d,eukaryotic translation initiation factor 2D,0.494454044,0,0.205562968,0.21602327,0,0.508488434
A_55_P2057931,H2-Ob,"histocompatibility 2, O region beta locus",0,0.134611726,0.129817752,0.195166833,0.277011354,0.508345034
A_51_P245405,Ppp3cc,"protein phosphatase 3, catalytic subunit, gamma isoform",0.430744586,0.456109696,0.563753425,0.57055173,0.454960704,0.508244855
A_66_P124866,Dcdc2c,doublecortin domain containing 2C,2.139103647,0.720742683,0.76280012,0.138783608,0.884832457,0.508181832
A_55_P2036290,Gm10432,predicted gene 10432,0.018539252,0,0,0,0.137474587,0.508181832
A_55_P2013716,Napa,N-ethylmaleimide sensitive fusion protein attachment protein alpha,0.203820021,0.045172048,0.086985332,0.219968712,0,0.508144796
A_51_P406020,Abhd4,abhydrolase domain containing 4,0.411570906,0.051321085,0.144755416,0.226897525,0.420489994,0.508119414
A_55_P2202524,9330162012Rik,cDNA RIKEN 9330162012 gene,0.52995231,1.185127242,0.682417648,0.353815435,1.512356743,0.50807495
A_52_P297050,Elp4,elongation protein 4 homolog (S. cerevisiae),0.306915829,0.827734453,1.230172984,1.224612838,2.133821082,0.507803895
A_51_P455241,Rrp36,ribosomal RNA processing 36 homolog (S. cerevisiae),0.161911969,0.470202072,0.468647786,0.448060052,0.299239526,0.507763315
A_55_P2210011,Heatr7a,HEAT repeat containing 7A,1.179859924,0,0,0,0.900632739,0.507651928
A_55_P1982733,Dnajc5,"DnaJ (Hsp40) homolog, subfamily C, member 5",0.44480575,0.644557133,0.901623604,1.003050731,0.788455342,0.507556942
A_51_P392291,Pdk3,"pyruvate dehydrogenase kinase, isoenzyme 3",0.140670055,0,0,0,0,0.507461324
A_52_P112463,Dlx6as1,Dlx6 antisense RNA 1,0.834709321,1.271288354,1.298414183,1.3919491,1.135455379,0.507351
A_51_P477456,Cnot10,"CCR4-NOT transcription complex, subunit 10",0.125362887,0.513599872,0,0,0.249275398,0.50728958
A_55_P2185605,Cd48,CD48 antigen,1.050644448,1.358981954,0.649320119,1.056131631,1.979362291,0.507099261
A_52_P128964,Nhej1,nonhomologous end-joining factor 1,0.369105832,0,0.769553901,0.65154008,0.138827263,0.506784295
A_55_P1958744,Nsmaf,neutral sphingomyelinase (N-SMase) activation associated factor,0,2.963985932,1.166964356,3.760043628,0.350181069,0.506532277
A_55_P2093696,Gm7742,predicted gene 7742,0.873117959,0.885837327,1.332448063,0.623189042,0.135185763,0.506445273
A_55_P2405129,Tbr1,T-box brain gene 1,0.445198315,0.379571438,0.662482476,1.495997654,0.912191121,0.50642999
A_51_P487434,Olfr167,olfactory receptor 167,0.363155591,0.318507491,0.241143978,0.405910206,0.624247393,0.506379214
A_52_P91402,Zcchc17,"zinc finger, CCHC domain containing 17",0,0,0,0.509251091,0.065691614,0.50634148
A_51_P325006,Vmn1r200,vomeronasal 1 receptor 200,0.374563959,0.63501299,0.345688114,0,0.655791397,0.50606553
A_55_P2161545,Ddx21,DEAD (Asp-Glu-Ala-Asp) box polypeptide 21,0.952527683,1.084685074,0.96758945,0.67321853,0.616359117,0.506004748
A_55_P2089313,Kir3dl2,"killer cell immunoglobulin-like receptor, three domains, long cytoplasmic tail, 2",0.369716975,0.41440767,0.146578931,0.404623373,0.490084194,0.505921811
A_51_P197274,Olfr393,olfactory receptor 393,0.279965143,0.322193499,0.446056703,0.362638209,0.02730164,0.505772633
A_51_P118763,Ahctf1,AT hook containing transcription factor 1,0.974517023,0.862638629,0.865775921,0.544129554,0.721903777,0.505771662
A_55_P2248556,6530402F18Rik,RIKEN cDNA 6530402F18 gene,0,0,0.013802581,0,0,0.505702585
A_52_P67995,Eif4a3,eukaryotic translation initiation factor 4A3,0.023522932,0.1012436,0,0.065808428,0,0.505457844
A_55_P1999022,Zfp760,zinc finger protein 760,0,0.497921946,0,3.091576951,2.077490492,0.505448045
A_55_P2102991,Gm4311,predicted gene 4311,0.737096993,0.279005337,0.708647617,0.442817419,0.606797694,0.505304612
A_55_P2106922,Arfgap3,ADP-ribosylation factor GTPase activating protein 3,0.386269369,0.185147218,0.213381517,0,0.52063964,0.505155746
A_52_P215418,Armc9,armadillo repeat containing 9,1.350642319,0.610684257,0,1.544563006,0.799235725,0.505014675
A_51_P257065,Prpf40b,PRP40 pre-mRNA processing factor 40 homolog B (yeast),0.328107818,0.233776087,0,0.164997635,0,0.504981495
A_51_P386539,Rnf125,ring finger protein 125,0.304505635,0,0.371826495,0.34114806,0.17737714,0.504949062
A_55_P1960506,BC056474,cDNA sequence BC056474,0.331976383,0.179073274,0.450389535,0.454861798,0.379869188,0.504926024
A_66_P114091,4833403I15Rik,RIKEN cDNA 4833403I15 gene,3.611111058,0.619943326,2.750748673,2.187183961,1.701485634,0.504848675
A_52_P624107,Gm5039,eukaryotic translation initiation factor 1A pseudogene,1.917105954,2.412389196,2.209259808,2.106980363,4.476017036,0.504786363
A_55_P2130283,Nkain3,Na+/K+ transporting ATPase interacting 3,0.797126666,0.527693471,1.031839313,0.318062819,0.550093238,0.504641652
A_55_P2045886,Stk3,"serine/threonine kinase 3 (Ste20, yeast homolog)",0.236639686,0.309218607,0.360304637,0.419520165,0,0.503804926
A_51_P385635,Mrpl53,mitochondrial ribosomal protein L53,0.002914554,0.107548135,0,0.250292215,0.347674991,0.503720565
A_55_P2334157,A930038G18,uncharacterized protein A930038G18,0.771430315,0,0.481917468,0,0,0.503511321
A_55_P2190706,D15Ertd55e,"DNA segment, Chr 15, ERATO Doi 55, expressed",1.897820569,3.139124394,0.929022526,0.576184879,2.280275502,0.503330746
A_51_P328968,Zfp322a,zinc finger protein 322A,0.415321852,0.492434142,0.359896401,0.21427644,0.13689417,0.503271502
A_66_P139393,Psmd10,"proteasome (prosome, macropain) 26S subunit, non-ATPase, 10",0.525127669,0,0,0.668362561,0.406732369,0.503194932
A_55_P2162035,Smr2,submaxillary gland androgen regulated protein 2,0.827432905,0.321240707,0.280553797,0.317907543,0.48790494,0.50297059
A_66_P124817,Ing1,"inhibitor of growth family, member 1",0.449541189,0.728954428,0.603474819,0.626702661,0.318709803,0.502790852
A_55_P2025796,Fanci,"Fanconi anemia, complementation group I",1.443888395,1.427996133,1.419588951,1.269213214,0.252131772,0.502696706
A_66_P108792,Rad1,RAD1 homolog (S. pombe),0.452296747,0.091162589,0.360800737,0.538692669,0.366922093,0.502640393
A_52_P26626,Fam92b,"family with sequence similarity 92, member B",0,0.6335927,0.056934413,0,0,0.502595606
A_55_P2072776,Fpgs,folylpolyglutamyl synthetase,0.514814265,0.693862239,0.491633233,0.791149594,0.528563307,0.502541
A_66_P114558,Krtap1-3,keratin associated protein 1-3,0.048371127,0.106189982,0.846231335,0.527342605,0.267026257,0.502080293
A_51_P492701,Gm15053,predicted gene 15053,0.929833368,0.732016165,0.536097338,0.554631258,0.993365512,0.501734196
A_65_P10029,Prdm2,"PR domain containing 2, with ZNF domain",0.324965624,0,0.205997464,0.627998014,0.691196777,0.501353213
A_55_P2079329,Zfp382,zinc finger protein 382,0.261949748,1.152125599,0.977983877,0.562226967,0,0.50112025
A_55_P2192617,AI854905,expressed sequence AI854905,0,0.137055011,0.687499945,0.257324878,0.265945323,0.501074589
A_52_P55876,Runx2,runt related transcription factor 2,0,0,0.43483226,0,0.839860382,0.500895257
A_55_P2151950,Olfr1406,olfactory receptor 1406,1.347543168,1.154745446,0.775693916,0.28006581,0.222991126,0.500885715
A_55_P1986681,Olfr619,olfactory receptor 619,1.151658972,0.685717014,1.490679936,0.52144347,0.192491668,0.500834611
A_55_P2094242,Zfp644,zinc finger protein 644,0,0.019650539,0.158702088,0.648455936,0,0.500505616
A_52_P84803,Gm13777,predicted gene 13777,0,0,0,0.177753032,1.026356224,0.50049297
A_55_P2042879,Mbtd1,mbt domain containing 1,0.955416393,0.90075473,1.39421105,0.058974721,0.334125751,0.500327355
A_66_P121010,A730085E03Rik,RIKEN cDNA A730085E03 gene,0.524432976,0.534467551,0.398535465,1.180934318,1.246643596,0.500085847
A_55_P1998164,Rab28,"RAB28, member RAS oncogene family",0,0.055297484,0.049503265,0.493075869,0.177287857,0.499957643
A_51_P180176,Gm16223,predicted gene 16223,3.857892936,3.760527106,4.142796525,1.849060735,1.160614246,0.499631223
A_51_P390949,Mrgprb5,"MAS-related GPR, member B5",0.368665351,0.384582973,1.039033437,0.178375778,0.102965697,0.499619454
A_55_P2087958,Lpcat4,lysophosphatidylcholine acyltransferase 4,0.837854588,0,0.843373474,0.910570774,1.198518449,0.499450539
A_55_P2066505,Mpo,myeloperoxidase,0.346063395,0,0.093731826,1.017364598,0.357514028,0.49940496
A_55_P2003966,Rybp,RING1 and YY1 binding protein,0.885201928,0.896145458,1.054454931,0.745538223,0.943756519,0.499400449
A_52_P134556,Cd2bp2,CD2 antigen (cytoplasmic tail) binding protein 2,0.413368734,0.516094483,0.805139153,0.561979112,0.843164712,0.499368998
A_55_P2021447,Fkbp1b,FK506 binding protein 1b,0.292327524,1.323527796,0,2.681464015,1.036103365,0.499298664
A_66_P131607,Wdr85,WD repeat domain 85,0.59246854,1.017549875,0.762934473,0.567558078,0.20984865,0.49924886
A_55_P2162234,Tm9sf3,transmembrane 9 superfamily member 3,0.511230884,0.624952417,0.547476386,0.130607121,0.768766611,0.499238468
A_55_P2113650,Clybl,citrate lyase beta like,0.689739397,1.27822668,1.153962144,0.605132711,0.577723017,0.499150611
A_55_P2002113,Rpl36,ribosomal protein L36,0.012862786,0,0,0.6557173,0.12777122,0.498984517
A_52_P622391,Usp9x,"ubiquitin specific peptidase 9, X chromosome",1.112916551,1.396347845,1.278892381,0.601045229,0.895651843,0.498915405
A_51_P346565,Sdk2,sidekick homolog 2 (chicken),0.997062947,1.146315339,0.475118436,0.414240504,1.581625834,0.498507902
A_65_P07569,Rock1,Rho-associated coiled-coil containing protein kinase 1,0.745115674,0.889251868,0.981510416,0.498080052,0.652165113,0.498457047
A_52_P173703,Myrip,myosin VIIA and Rab interacting protein,0.293237702,0,0,1.489607142,0.828612865,0.498362511
A_55_P2113208,Snrpa1,small nuclear ribonucleoprotein polypeptide A',0.380957812,0.477273114,0.054085219,0.352026809,0.340304417,0.497867818
A_66_P118986,Olfr952,olfactory receptor 952,0.20109709,0.09730125,0.085750391,0,0.623883346,0.497812573
A_65_P10671,Ccne2,cyclin E2,0,0,0.790254144,0,0,0.497775961
A_52_P439545,4930447F04Rik,RIKEN cDNA 4930447F04 gene,0,0,0,0,0,0.497698735
A_55_P2130338,Olfr1135,olfactory receptor 1135,2.302113197,2.196298951,2.286732349,1.461411971,0.582661964,0.497626587
A_55_P2080756,Olfr704,olfactory receptor 704,0.343514692,0.142483612,1.876787681,1.21883233,1.394038837,0.497602548
A_55_P1955722,Med15,mediator complex subunit 15,0.14761189,0.350390679,0.572794029,0.18585649,0.590395189,0.497430979
A_55_P2179821,Glyatl3,glycine-N-acyltransferase-like 3,0.749195889,0.787511733,0.462589144,0.791714466,0.457781178,0.497246027
